date,NO,NO2,NOXasNO2,PM2.5,wd,ws,temp,site,code,latitude,longitude,location_type,NOx
2020-02-16 08:00:00,0.85944,14.10501,15.4228,4.0,231.8,10.7,13.0,London Westminster,HORS,51.49467,-0.131931,Urban Background,7.79019948326087
2020-02-16 09:00:00,0.66845,11.74393,12.76888,3.0,245.5,9.3,12.8,London Westminster,HORS,51.49467,-0.131931,Urban Background,6.4496756891304345
2020-02-16 10:00:00,1.49606,12.52798,14.82191,4.0,269.1,7.3,11.0,London Westminster,HORS,51.49467,-0.131931,Urban Background,7.486690106956521
2020-02-16 11:00:00,0.98676,14.4606,15.97362,4.0,254.1,7.3,10.9,London Westminster,HORS,51.49467,-0.131931,Urban Background,8.068420424347826
2020-02-16 12:00:00,1.59156,18.39045,20.8308,6.0,255.9,8.0,10.4,London Westminster,HORS,51.49467,-0.131931,Urban Background,10.521839431956522
2020-02-16 13:00:00,1.20958,15.87154,17.72621,6.0,249.5,7.6,9.6,London Westminster,HORS,51.49467,-0.131931,Urban Background,8.953672577391304
2020-02-16 14:00:00,1.4324,15.68012,17.87643,4.0,245.4,7.1,9.2,London Westminster,HORS,51.49467,-0.131931,Urban Background,9.029558760869564
2020-02-16 15:00:00,0.98676,19.76845,21.28146,4.0,242.7,7.9,9.0,London Westminster,HORS,51.49467,-0.131931,Urban Background,10.749461614565218
2020-02-16 16:00:00,1.65522,17.44158,19.97954,3.0,248.7,6.9,8.3,London Westminster,HORS,51.49467,-0.131931,Urban Background,10.091861613913043
2020-02-16 17:00:00,1.0186,18.96853,20.53035,5.0,250.6,7.7,7.6,London Westminster,HORS,51.49467,-0.131931,Urban Background,10.370075146739131
2020-02-16 18:00:00,0.9231,20.51702,21.93243,7.0,245.1,7.3,7.1,London Westminster,HORS,51.49467,-0.131931,Urban Background,11.078266160869564
2020-02-16 19:00:00,0.76395,14.10121,15.27258,6.0,244.6,7.6,6.7,London Westminster,HORS,51.49467,-0.131931,Urban Background,7.714323065217391
2020-02-16 20:00:00,0.85944,10.69998,12.01777,9.0,243.7,7.7,6.4,London Westminster,HORS,51.49467,-0.131931,Urban Background,6.070289221304348
2020-02-16 21:00:00,0.76395,8.49292,9.66429,8.0,246.0,7.5,6.2,London Westminster,HORS,51.49467,-0.131931,Urban Background,4.881527018478261
2020-02-16 22:00:00,0.63662,6.93556,7.9117,6.0,244.8,7.0,5.9,London Westminster,HORS,51.49467,-0.131931,Urban Background,3.996273855217391
2020-02-16 23:00:00,0.85944,7.14472,8.46251,8.0,243.7,6.7,5.7,London Westminster,HORS,51.49467,-0.131931,Urban Background,4.27449648
2020-02-17 00:00:00,0.5093,6.83034,7.61125,7.0,239.7,6.1,5.4,London Westminster,HORS,51.49467,-0.131931,Urban Background,3.8445169782608692
2020-02-17 01:00:00,0.55174,6.43144,7.27743,13.0,240.0,6.8,5.6,London Westminster,HORS,51.49467,-0.131931,Urban Background,3.675898899565217
2020-02-17 02:00:00,0.5093,8.73315,9.51407,11.0,238.7,7.1,6.0,London Westminster,HORS,51.49467,-0.131931,Urban Background,4.805642855434783
2020-02-17 03:00:00,0.35014,9.42786,9.96473,10.0,236.0,6.4,6.1,London Westminster,HORS,51.49467,-0.131931,Urban Background,5.033277497391304
2020-02-17 04:00:00,0.4138,8.62921,9.2637,13.0,229.4,6.3,6.2,London Westminster,HORS,51.49467,-0.131931,Urban Background,4.679177107608696
2020-02-17 05:00:00,0.54113,9.18509,10.01481,11.0,229.1,6.8,6.8,London Westminster,HORS,51.49467,-0.131931,Urban Background,5.058574014347827
2020-02-17 06:00:00,1.24141,18.12614,20.02961,9.0,234.1,7.2,6.7,London Westminster,HORS,51.49467,-0.131931,Urban Background,10.117142977608696
2020-02-17 07:00:00,1.62339,18.44179,20.93095,9.0,234.7,5.9,6.4,London Westminster,HORS,51.49467,-0.131931,Urban Background,10.572424047391305
2020-02-17 08:00:00,2.48283,24.03422,27.84116,7.0,247.4,7.0,7.3,London Westminster,HORS,51.49467,-0.131931,Urban Background,14.06284535021739
2020-02-17 09:00:00,3.43776,23.17089,28.44205,7.0,241.7,7.0,7.5,London Westminster,HORS,51.49467,-0.131931,Urban Background,14.366363145000001
2020-02-17 10:00:00,2.41916,15.76947,19.4788,10.0,248.8,7.2,8.3,London Westminster,HORS,51.49467,-0.131931,Urban Background,9.838935842826087
2020-02-17 11:00:00,2.38733,15.06716,18.72769,14.0,244.8,6.6,8.1,London Westminster,HORS,51.49467,-0.131931,Urban Background,9.459540619782608
2020-02-17 12:00:00,3.40593,16.20934,21.43169,9.0,256.5,6.3,7.4,London Westminster,HORS,51.49467,-0.131931,Urban Background,10.825371369782609
2020-02-17 13:00:00,5.76143,25.86724,34.70131,10.0,256.1,6.0,7.6,London Westminster,HORS,51.49467,-0.131931,Urban Background,17.52799539152174
2020-02-17 14:00:00,6.04791,23.17464,32.44797,8.0,261.6,5.9,8.1,London Westminster,HORS,51.49467,-0.131931,Urban Background,16.389818477608696
2020-02-17 15:00:00,5.69777,25.81463,34.55108,9.0,259.2,5.4,7.6,London Westminster,HORS,51.49467,-0.131931,Urban Background,17.45211695304348
2020-02-17 16:00:00,4.01072,22.49266,28.64235,8.0,260.1,5.1,7.0,London Westminster,HORS,51.49467,-0.131931,Urban Background,14.467540794347826
2020-02-17 17:00:00,3.08762,25.26007,29.99435,11.0,264.6,4.7,6.3,London Westminster,HORS,51.49467,-0.131931,Urban Background,15.150442699782607
2020-02-17 18:00:00,3.21494,26.66721,31.59672,11.0,265.4,4.9,5.8,London Westminster,HORS,51.49467,-0.131931,Urban Background,15.959810689782609
2020-02-17 19:00:00,2.76931,24.79673,29.04294,8.0,265.0,5.2,5.4,London Westminster,HORS,51.49467,-0.131931,Urban Background,14.66987454173913
2020-02-17 20:00:00,3.59691,22.57634,28.09153,9.0,266.9,5.4,5.2,London Westminster,HORS,51.49467,-0.131931,Urban Background,14.189312444999999
2020-02-17 21:00:00,2.64198,18.33211,22.38309,8.0,269.1,5.5,4.8,London Westminster,HORS,51.49467,-0.131931,Urban Background,11.305921680652173
2020-02-17 22:00:00,2.99212,20.54931,25.13716,6.0,267.4,5.8,4.4,London Westminster,HORS,51.49467,-0.131931,Urban Background,12.697032110652174
2020-02-17 23:00:00,1.27324,12.71941,14.67169,14.0,263.9,5.7,4.1,London Westminster,HORS,51.49467,-0.131931,Urban Background,7.410808974565216
2020-02-18 00:00:00,0.93371,9.85168,11.28335,11.0,252.8,4.4,4.4,London Westminster,HORS,51.49467,-0.131931,Urban Background,5.6993276297826085
2020-02-18 01:00:00,0.67906,7.63828,8.6795,11.0,254.1,4.6,4.1,London Westminster,HORS,51.49467,-0.131931,Urban Background,4.384093617826086
2020-02-18 02:00:00,0.63662,6.73526,7.7114,7.0,253.3,4.5,4.0,London Westminster,HORS,51.49467,-0.131931,Urban Background,3.8951005834782606
2020-02-18 03:00:00,0.60479,6.88422,7.81155,5.0,252.2,4.5,3.9,London Westminster,HORS,51.49467,-0.131931,Urban Background,3.9456892397826087
2020-02-18 04:00:00,0.63662,8.28756,9.2637,5.0,255.2,5.1,4.8,London Westminster,HORS,51.49467,-0.131931,Urban Background,4.67918081173913
2020-02-18 05:00:00,0.76395,10.24551,11.41688,11.0,259.3,5.5,5.2,London Westminster,HORS,51.49467,-0.131931,Urban Background,5.766775467391303
2020-02-18 06:00:00,1.49606,18.23642,20.53035,8.0,256.6,4.6,4.7,London Westminster,HORS,51.49467,-0.131931,Urban Background,10.370072789565217
2020-02-18 07:00:00,2.73747,29.05176,33.24916,7.0,251.8,4.7,4.6,London Westminster,HORS,51.49467,-0.131931,Urban Background,16.794467115000003
2020-02-18 08:00:00,3.72424,29.5417,35.25212,8.0,254.5,5.4,5.4,London Westminster,HORS,51.49467,-0.131931,Urban Background,17.806193434347826
2020-02-18 12:00:00,3.97889,28.35006,34.45093,5.0,248.0,6.2,8.2,London Westminster,HORS,51.49467,-0.131931,Urban Background,17.40151213326087
2020-02-18 13:00:00,2.54649,26.49038,30.39494,8.0,244.9,6.3,8.3,London Westminster,HORS,51.49467,-0.131931,Urban Background,15.352777794130434
2020-02-18 14:00:00,1.81437,23.10628,25.88828,10.0,247.2,6.6,8.1,London Westminster,HORS,51.49467,-0.131931,Urban Background,13.076412517173914
2020-02-18 15:00:00,1.24141,24.43547,26.33894,6.0,247.4,6.7,7.8,London Westminster,HORS,51.49467,-0.131931,Urban Background,13.304040424347825
2020-02-18 16:00:00,1.0186,30.786,32.34782,7.0,246.7,5.8,7.5,London Westminster,HORS,51.49467,-0.131931,Urban Background,16.339182004347826
2020-02-18 17:00:00,0.73212,26.9189,28.04146,8.0,240.2,5.9,7.2,London Westminster,HORS,51.49467,-0.131931,Urban Background,14.163997407391303
2020-02-18 18:00:00,0.9231,23.37124,24.78665,9.0,256.7,6.1,6.9,London Westminster,HORS,51.49467,-0.131931,Urban Background,12.519957502173913
2020-02-18 19:00:00,0.76395,21.81261,22.98398,7.0,265.6,6.8,7.2,London Westminster,HORS,51.49467,-0.131931,Urban Background,11.609418260869566
2020-02-18 20:00:00,1.65522,25.00275,27.54072,7.0,278.3,6.0,6.7,London Westminster,HORS,51.49467,-0.131931,Urban Background,13.91107433021739
2020-02-18 21:00:00,3.94706,33.55649,39.60856,6.0,292.4,5.6,5.8,London Westminster,HORS,51.49467,-0.131931,Urban Background,20.006672864565218
2020-02-18 22:00:00,1.27324,33.45006,35.40234,4.0,297.3,5.5,5.2,London Westminster,HORS,51.49467,-0.131931,Urban Background,17.882040556086956
2020-02-18 23:00:00,1.4324,31.85403,34.05034,7.0,292.0,5.1,4.6,London Westminster,HORS,51.49467,-0.131931,Urban Background,17.199141344565216
2020-02-19 00:00:00,1.18836,29.29054,31.11267,6.0,285.2,4.2,3.9,London Westminster,HORS,51.49467,-0.131931,Urban Background,15.715291274347827
2020-02-19 01:00:00,0.46686,19.78114,20.49697,3.0,289.3,4.4,3.4,London Westminster,HORS,51.49467,-0.131931,Urban Background,10.353208893913044
2020-02-19 02:00:00,0.44564,16.89269,17.57599,5.0,288.7,4.2,2.9,London Westminster,HORS,51.49467,-0.131931,Urban Background,8.877792791956523
2020-02-19 03:00:00,0.5093,16.09404,16.87495,6.0,283.9,3.9,2.6,London Westminster,HORS,51.49467,-0.131931,Urban Background,8.523692402173912
2020-02-19 04:00:00,0.5093,17.04544,17.82636,9.0,280.8,3.3,2.3,London Westminster,HORS,51.49467,-0.131931,Urban Background,9.004252815217392
2020-02-19 05:00:00,0.63662,19.35392,20.33006,10.0,269.5,3.2,1.8,London Westminster,HORS,51.49467,-0.131931,Urban Background,10.268895476956521
2020-02-19 06:00:00,0.89127,25.47309,26.83968,10.0,270.3,3.6,1.8,London Westminster,HORS,51.49467,-0.131931,Urban Background,13.556967879130433
2020-02-19 07:00:00,3.21494,35.43016,40.35967,10.0,272.5,3.9,2.1,London Westminster,HORS,51.49467,-0.131931,Urban Background,20.386052934347823
2020-02-19 08:00:00,4.48819,40.78869,47.67048,10.0,273.4,4.3,3.1,London Westminster,HORS,51.49467,-0.131931,Urban Background,24.078825158260873
2020-02-19 09:00:00,3.81973,39.36001,45.21685,13.0,266.6,3.9,4.2,London Westminster,HORS,51.49467,-0.131931,Urban Background,22.839464196956524
2020-02-19 10:00:00,2.64198,36.65921,40.71019,11.0,259.2,4.0,5.3,London Westminster,HORS,51.49467,-0.131931,Urban Background,20.563099256739132
2020-02-19 11:00:00,2.70564,35.86056,40.00915,10.0,250.1,4.6,6.0,London Westminster,HORS,51.49467,-0.131931,Urban Background,20.20899886695652
2020-02-19 12:00:00,2.26001,34.09023,37.55552,8.0,239.1,4.1,6.5,London Westminster,HORS,51.49467,-0.131931,Urban Background,18.969649354782607
2020-02-19 13:00:00,2.8648,36.01711,40.40974,11.0,220.0,3.6,6.8,London Westminster,HORS,51.49467,-0.131931,Urban Background,20.411343053260868
2020-02-19 14:00:00,2.22818,38.84599,42.26248,15.0,218.2,3.9,7.4,London Westminster,HORS,51.49467,-0.131931,Urban Background,21.34717275021739
2020-02-19 15:00:00,1.36874,36.00764,38.10634,11.0,225.6,4.3,7.5,London Westminster,HORS,51.49467,-0.131931,Urban Background,19.247861203913043
2020-02-19 16:00:00,1.81437,38.07841,40.86041,10.0,222.5,4.6,7.8,London Westminster,HORS,51.49467,-0.131931,Urban Background,20.638965572608694
2020-02-19 17:00:00,1.0186,37.79637,39.35819,14.0,233.7,4.4,7.5,London Westminster,HORS,51.49467,-0.131931,Urban Background,19.88018085108696
2020-02-19 18:00:00,0.79578,34.83313,36.0533,10.0,236.5,4.7,7.0,London Westminster,HORS,51.49467,-0.131931,Urban Background,18.210848469782608
2020-02-19 19:00:00,0.60479,27.81516,28.74249,10.0,240.0,5.6,7.6,London Westminster,HORS,51.49467,-0.131931,Urban Background,14.518089041956522
2020-02-19 20:00:00,0.5093,25.00722,25.78813,8.0,232.4,4.9,7.1,London Westminster,HORS,51.49467,-0.131931,Urban Background,13.025817126086958
2020-02-19 21:00:00,0.44564,21.19906,21.88235,4.0,234.5,5.1,7.1,London Westminster,HORS,51.49467,-0.131931,Urban Background,11.052977725652173
2020-02-19 22:00:00,0.44564,18.39491,19.07821,4.0,231.4,5.9,7.9,London Westminster,HORS,51.49467,-0.131931,Urban Background,9.63657717673913
2020-02-19 23:00:00,0.31831,16.7374,17.22547,6.0,231.1,5.7,8.0,London Westminster,HORS,51.49467,-0.131931,Urban Background,8.700737377608695
2020-02-20 00:00:00,0.25465,15.69999,16.09046,11.0,229.8,4.8,7.6,London Westminster,HORS,51.49467,-0.131931,Urban Background,8.127427895652174
2020-02-20 01:00:00,0.29709,14.29961,14.75515,8.0,230.4,5.5,7.5,London Westminster,HORS,51.49467,-0.131931,Urban Background,7.452953560434782
2020-02-20 02:00:00,0.31832,13.08199,13.57006,6.0,232.4,6.3,8.3,London Westminster,HORS,51.49467,-0.131931,Urban Background,6.854365745434783
2020-02-20 03:00:00,0.25465,13.27975,13.67021,4.0,231.7,6.8,8.9,London Westminster,HORS,51.49467,-0.131931,Urban Background,6.904943626086957
2020-02-20 04:00:00,0.25465,13.98079,14.37125,8.0,231.4,6.5,8.9,London Westminster,HORS,51.49467,-0.131931,Urban Background,7.259045026086957
2020-02-20 05:00:00,0.28648,14.43272,14.87199,8.0,231.6,6.6,9.0,London Westminster,HORS,51.49467,-0.131931,Urban Background,7.511971133913043
2020-02-20 06:00:00,0.31832,17.63872,18.1268,6.0,230.2,6.9,9.1,London Westminster,HORS,51.49467,-0.131931,Urban Background,9.156009692173912
2020-02-20 07:00:00,0.44564,20.94867,21.63198,4.0,229.5,7.2,9.2,London Westminster,HORS,51.49467,-0.131931,Urban Background,10.926503559347827
2020-02-20 08:00:00,0.70029,22.5111,23.58487,8.0,228.5,7.6,9.3,London Westminster,HORS,51.49467,-0.131931,Urban Background,11.912926963695652
2020-02-20 09:00:00,0.70029,22.41095,23.48472,6.0,228.1,8.0,9.4,London Westminster,HORS,51.49467,-0.131931,Urban Background,11.862340327826086
2020-02-20 10:00:00,0.73213,21.16037,22.28295,6.0,230.6,8.5,9.7,London Westminster,HORS,51.49467,-0.131931,Urban Background,11.25532157521739
2020-02-20 11:00:00,0.47747,19.94846,20.68058,6.0,236.1,8.3,10.1,London Westminster,HORS,51.49467,-0.131931,Urban Background,10.445941125869565
2020-02-20 12:00:00,0.63663,20.20516,21.18132,4.0,251.7,7.3,10.2,London Westminster,HORS,51.49467,-0.131931,Urban Background,10.698871948043477
2020-02-20 13:00:00,1.2096,25.08514,26.93983,6.0,304.2,7.0,8.8,London Westminster,HORS,51.49467,-0.131931,Urban Background,13.607557545652174
2020-02-20 14:00:00,2.3237,32.39019,35.95315,9.0,297.4,5.5,8.2,London Westminster,HORS,51.49467,-0.131931,Urban Background,18.160272272826084
2020-02-20 15:00:00,2.26004,36.39358,39.85893,6.0,284.0,6.2,8.0,London Westminster,HORS,51.49467,-0.131931,Urban Background,20.13311470391304
2020-02-20 16:00:00,5.22038,43.72201,51.72648,6.0,292.7,5.8,6.2,London Westminster,HORS,51.49467,-0.131931,Urban Background,26.127551752391305
2020-02-20 17:00:00,9.48581,50.90206,65.44676,10.0,287.5,5.3,5.2,London Westminster,HORS,51.49467,-0.131931,Urban Background,33.05783297760869
2020-02-20 18:00:00,8.81734,49.42332,62.94306,9.0,284.4,5.2,4.4,London Westminster,HORS,51.49467,-0.131931,Urban Background,31.79317853
2020-02-20 19:00:00,5.66602,41.6867,50.37448,9.0,280.3,4.6,3.9,London Westminster,HORS,51.49467,-0.131931,Urban Background,25.44464715304348
2020-02-20 20:00:00,5.18855,42.96963,50.92529,10.0,263.8,4.4,3.4,London Westminster,HORS,51.49467,-0.131931,Urban Background,25.72286573695652
2020-02-20 21:00:00,2.76935,34.71133,38.9576,9.0,269.9,4.8,3.2,London Westminster,HORS,51.49467,-0.131931,Urban Background,19.677856195652172
2020-02-20 22:00:00,2.06905,28.42421,31.59672,9.0,271.4,4.8,3.0,London Westminster,HORS,51.49467,-0.131931,Urban Background,15.959794863043475
2020-02-20 23:00:00,1.65524,22.69931,25.23731,8.0,269.2,4.1,2.8,London Westminster,HORS,51.49467,-0.131931,Urban Background,12.747602246304346
2020-02-21 00:00:00,1.3899,17.23605,19.36721,7.0,255.0,4.1,3.4,London Westminster,HORS,51.49467,-0.131931,Urban Background,9.782556283695651
2020-02-21 01:00:00,0.7951,10.60154,11.82068,7.0,255.1,4.1,3.1,London Westminster,HORS,51.49467,-0.131931,Urban Background,5.970734991304348
2020-02-21 02:00:00,0.56142,10.00817,10.86901,6.0,256.4,4.1,3.2,London Westminster,HORS,51.49467,-0.131931,Urban Background,5.490033484565217
2020-02-21 03:00:00,0.56142,9.80782,10.66866,6.0,255.4,4.2,3.3,London Westminster,HORS,51.49467,-0.131931,Urban Background,5.388834957391303
2020-02-21 04:00:00,0.52956,9.65633,10.46831,8.0,252.1,4.3,3.3,London Westminster,HORS,51.49467,-0.131931,Urban Background,5.287640471086957
2020-02-21 05:00:00,0.68888,13.31887,14.37514,9.0,247.5,4.2,3.5,London Westminster,HORS,51.49467,-0.131931,Urban Background,7.261014613260869
2020-02-21 06:00:00,1.4855,22.11493,24.39266,8.0,245.9,4.4,3.9,London Westminster,HORS,51.49467,-0.131931,Urban Background,12.320963196739132
2020-02-21 07:00:00,2.34584,27.60767,31.20458,6.0,244.8,4.6,4.2,London Westminster,HORS,51.49467,-0.131931,Urban Background,15.76172726369565
2020-02-21 08:00:00,5.40484,30.28014,38.56745,7.0,246.6,5.2,5.0,London Westminster,HORS,51.49467,-0.131931,Urban Background,19.480810599565217
2020-02-21 09:00:00,3.07873,25.28182,30.00247,8.0,248.9,6.1,6.2,London Westminster,HORS,51.49467,-0.131931,Urban Background,15.154543508913044
2020-02-21 10:00:00,4.0984,20.46266,26.74678,7.0,249.2,6.8,7.5,London Westminster,HORS,51.49467,-0.131931,Urban Background,13.51007830217391
2020-02-21 11:00:00,5.05433,18.44595,26.19582,6.0,246.6,6.7,8.2,London Westminster,HORS,51.49467,-0.131931,Urban Background,13.231788329565216
2020-02-21 12:00:00,3.33364,18.17922,23.29074,11.0,245.6,6.9,8.4,London Westminster,HORS,51.49467,-0.131931,Urban Background,11.764386282173913
2020-02-21 13:00:00,11.14047,26.64466,43.72648,11.0,243.3,7.2,8.2,London Westminster,HORS,51.49467,-0.131931,Urban Background,22.08674347369565
2020-02-21 14:00:00,4.06653,16.65478,22.89003,10.0,240.4,6.9,8.2,London Westminster,HORS,51.49467,-0.131931,Urban Background,11.562001687173913
2020-02-21 15:00:00,1.96347,15.62198,18.63259,8.0,238.1,6.5,8.2,London Westminster,HORS,51.49467,-0.131931,Urban Background,9.411505456304347
2020-02-21 16:00:00,1.74041,17.66697,20.33557,14.0,239.2,6.5,7.4,London Westminster,HORS,51.49467,-0.131931,Urban Background,10.271687717826087
2020-02-21 17:00:00,1.32617,17.10002,19.13346,11.0,240.3,6.4,7.1,London Westminster,HORS,51.49467,-0.131931,Urban Background,9.664487462826086
2020-02-21 18:00:00,1.00753,17.43835,18.9832,13.0,243.3,7.1,7.6,London Westminster,HORS,51.49467,-0.131931,Urban Background,9.588594207826088
2020-02-21 19:00:00,1.16685,15.14046,16.92961,11.0,242.9,6.9,7.3,London Westminster,HORS,51.49467,-0.131931,Urban Background,8.551303327173912
2020-02-21 20:00:00,0.84821,11.87248,13.17304,10.0,242.0,7.3,7.4,London Westminster,HORS,51.49467,-0.131931,Urban Background,6.653831531956522
2020-02-21 21:00:00,0.84821,10.47002,11.77059,7.0,241.3,7.5,7.5,London Westminster,HORS,51.49467,-0.131931,Urban Background,5.945436790652174
2020-02-21 22:00:00,0.65702,8.50923,9.51664,8.0,240.9,7.5,7.5,London Westminster,HORS,51.49467,-0.131931,Urban Background,4.806948056304348
2020-02-21 23:00:00,0.46583,6.59853,7.31279,7.0,240.6,7.5,7.7,London Westminster,HORS,51.49467,-0.131931,Urban Background,3.6937602165217394
2020-02-22 00:00:00,0.401,6.13176,6.74661,9.0,242.0,7.8,8.5,London Westminster,HORS,51.49467,-0.131931,Urban Background,3.4077797956521736
2020-02-22 01:00:00,0.35847,4.9946,5.54425,13.0,241.5,8.3,8.3,London Westminster,HORS,51.49467,-0.131931,Urban Background,2.8004509063043477
2020-02-22 02:00:00,0.39037,5.46338,6.06193,11.0,244.0,8.4,8.4,London Westminster,HORS,51.49467,-0.131931,Urban Background,3.0619423106521735
2020-02-22 03:00:00,0.19898,6.45821,6.76331,10.0,241.4,8.5,8.6,London Westminster,HORS,51.49467,-0.131931,Urban Background,3.416208039347826
2020-02-22 04:00:00,0.29467,5.45981,5.91164,12.0,242.5,8.6,9.1,London Westminster,HORS,51.49467,-0.131931,Urban Background,2.9860194226086954
2020-02-22 05:00:00,0.35847,5.2618,5.81144,12.0,243.6,8.3,9.6,London Westminster,HORS,51.49467,-0.131931,Urban Background,2.9354159497826084
2020-02-22 06:00:00,0.51796,7.17149,7.96568,12.0,248.2,7.9,9.9,London Westminster,HORS,51.49467,-0.131931,Urban Background,4.023541979782609
2020-02-22 07:00:00,0.77314,8.73406,9.91953,9.0,249.8,7.6,10.2,London Westminster,HORS,51.49467,-0.131931,Urban Background,5.010446584347825
