date,O3,NO,NO2,NOXasNO2,SO2,CO,PM10,PM2.5,wd,ws,temp,site,code,latitude,longitude,location_type,Ox,NOx
2020-01-23 14:00:00,19.957,7.37028,40.62472,51.92565,3.09283,0.1424,11.125,8.09,59.0,0.5,4.2,London N. Kensington,KC1,51.52105,-0.213492,Urban Background,30.18033464293479,26.228181190434785
2020-01-23 15:00:00,13.02194,9.63546,49.22238,63.99654,3.09283,0.177274,14.625,10.896,36.8,0.6,4.2,London N. Kensington,KC1,51.52105,-0.213492,Urban Background,31.16608498994565,32.32531592869565
2020-01-23 16:00:00,11.9742,6.52506,47.48787,57.49283,2.93005,0.185991,13.675,10.755,12.5,0.8,4.2,London N. Kensington,KC1,51.52105,-0.213492,Urban Background,29.7827972625,29.040195045
2020-01-23 17:00:00,5.73764,10.04116,54.16749,69.56372,3.49978,0.209241,15.65,12.406,24.1,1.0,4.1,London N. Kensington,KC1,51.52105,-0.213492,Urban Background,30.13784658315217,35.13734864065217
2020-01-23 18:00:00,3.3428,14.19962,57.41677,79.18922,3.17421,0.287706,17.5,14.552,28.9,1.3,4.1,London N. Kensington,KC1,51.52105,-0.213492,Urban Background,30.619833928260867,39.999315493260866
2020-01-23 19:00:00,14.06969,4.86844,44.51284,51.97768,2.68588,0.183086,15.825,13.844,26.2,1.7,3.9,London N. Kensington,KC1,51.52105,-0.213492,Urban Background,29.294431867798913,26.254429332173913
2020-01-23 20:00:00,13.37119,4.25989,45.02971,51.56144,3.66256,0.188898,16.425,14.316,28.6,1.7,3.6,London N. Kensington,KC1,51.52105,-0.213492,Urban Background,29.21738974307065,26.04418288869565
2020-01-23 21:00:00,19.05894,3.31324,41.90259,46.98283,3.01143,0.156931,15.175,13.467,24.2,1.5,3.3,London N. Kensington,KC1,51.52105,-0.213492,Urban Background,30.391080723097822,23.731466959347824
2020-01-23 22:00:00,19.60775,2.3666,40.64854,44.27728,3.41838,0.156931,14.4,12.736,29.6,1.4,3.1,London N. Kensington,KC1,51.52105,-0.213492,Urban Background,30.023307503940217,22.364862719565217
2020-01-23 23:00:00,18.31055,3.11039,38.57155,43.34075,4.06951,0.154025,16.525,14.717,39.1,1.1,3.1,London N. Kensington,KC1,51.52105,-0.213492,Urban Background,28.346275919157605,21.89182236478261
2020-01-24 00:00:00,16.96345,2.25481,39.91616,43.37349,0.32554,0.147174,17.2,15.708,239.0,0.3,2.6,London N. Kensington,KC1,51.52105,-0.213492,Urban Background,28.373369528668476,21.908349858043476
2020-01-24 01:00:00,21.88618,1.30779,27.97451,29.97976,0.54257,0.1433,18.7,16.958,304.1,1.5,2.3,London N. Kensington,KC1,51.52105,-0.213492,Urban Background,24.724447263858693,15.143051612608692
2020-01-24 02:00:00,15.317,1.69111,31.13423,33.72723,0.73246,0.133618,21.7,19.552,316.6,1.6,3.2,London N. Kensington,KC1,51.52105,-0.213492,Urban Background,23.140555617934783,17.035935000434783
2020-01-24 03:00:00,26.5927,1.14995,22.12688,23.89012,0.65108,0.101666,18.025,16.014,301.0,1.1,3.8,London N. Kensington,KC1,51.52105,-0.213492,Urban Background,24.04900833940217,12.067115770652174
2020-01-24 04:00:00,35.47357,0.77791,17.64867,18.84145,0.81385,0.092952,11.85,10.142,247.7,1.4,4.1,London N. Kensington,KC1,51.52105,-0.213492,Urban Background,26.08592166182065,9.516987978695651
2020-01-24 05:00:00,28.88776,1.18378,23.79261,25.60771,0.97662,0.075523,11.175,9.859,225.3,1.4,4.3,London N. Kensington,KC1,51.52105,-0.213492,Urban Background,26.001335528260867,12.93469181326087
2020-01-24 06:00:00,16.16517,5.27626,36.30696,44.39711,1.13939,0.130713,10.975,9.481,212.3,1.3,4.3,London N. Kensington,KC1,51.52105,-0.213492,Urban Background,26.16391381182065,22.42542457869565
2020-01-24 07:00:00,9.13033,8.32025,41.32053,54.07807,0.89523,0.182998,10.85,8.962,222.2,1.2,4.2,London N. Kensington,KC1,51.52105,-0.213492,Urban Background,25.29100937758152,27.31539263695652
2020-01-24 08:00:00,16.41463,9.6055,33.62455,48.35277,1.54631,0.177189,6.275,5.071,234.7,1.2,4.4,London N. Kensington,KC1,51.52105,-0.213492,Urban Background,24.929759426766303,24.423512342391305
2020-01-24 09:00:00,9.23011,13.90091,41.66388,62.97831,2.03462,0.145237,10.925,7.288,258.1,1.4,4.9,London N. Kensington,KC1,51.52105,-0.213492,Urban Background,25.512738204483693,31.811042877608692
2020-01-24 10:00:00,3.39269,32.84133,50.66954,101.02554,2.36016,0.200428,15.45,9.693,254.4,1.3,5.3,London N. Kensington,KC1,51.52105,-0.213492,Urban Background,27.23589926182065,51.029235343695646
2020-01-24 11:00:00,3.69205,30.43996,51.54099,98.21494,3.01124,0.194617,17.4,11.038,232.7,1.3,5.8,London N. Kensington,KC1,51.52105,-0.213492,Urban Background,27.82098518464674,49.60955125152174
2020-01-24 12:00:00,5.88732,25.1637,51.45958,90.04337,2.92985,0.203332,16.95,11.958,237.2,1.1,6.0,London N. Kensington,KC1,51.52105,-0.213492,Urban Background,28.842512170108694,45.4819669826087
2020-01-24 13:00:00,4.49033,24.69019,51.14465,89.00241,3.01124,0.217856,18.75,13.255,260.4,0.7,6.1,London N. Kensington,KC1,51.52105,-0.213492,Urban Background,28.007207816711954,44.956159606086956
2020-01-24 14:00:00,2.94366,24.99459,52.34345,90.66795,3.49954,0.212046,20.275,14.057,230.8,0.7,6.0,London N. Kensington,KC1,51.52105,-0.213492,Urban Background,27.86404717418478,45.797441710434775
2020-01-24 15:00:00,2.54452,25.50192,53.95977,93.06217,3.58093,0.252712,23.0,16.109,205.9,1.0,5.7,London N. Kensington,KC1,51.52105,-0.213492,Urban Background,28.487255754891304,47.0067860823913
2020-01-24 16:00:00,1.49678,32.70604,53.47939,103.62795,3.82508,0.33114,21.1,16.51,198.0,1.1,5.6,London N. Kensington,KC1,51.52105,-0.213492,Urban Background,27.737439995923914,52.343732907173916
2020-01-24 17:00:00,1.44688,27.53125,54.49155,96.70554,3.17401,0.267236,20.9,16.958,197.5,1.2,5.5,London N. Kensington,KC1,51.52105,-0.213492,Urban Background,28.224536094565217,48.84710886956522
2020-01-24 18:00:00,1.49678,26.55041,58.4938,99.20386,3.25539,0.293378,20.6,16.392,189.9,1.2,5.4,London N. Kensington,KC1,51.52105,-0.213492,Urban Background,30.27026209048913,50.10901956673913
2020-01-24 19:00:00,1.64645,24.18285,55.93026,93.01012,3.7437,0.296283,21.75,17.807,179.5,1.4,5.3,London N. Kensington,KC1,51.52105,-0.213492,Urban Background,29.04784537921195,46.98047800108695
2020-01-24 20:00:00,1.79613,18.43309,55.48187,83.74554,3.49954,0.299188,24.725,20.826,180.5,1.3,5.1,London N. Kensington,KC1,51.52105,-0.213492,Urban Background,28.89381416616848,42.30080319304348
2020-01-24 21:00:00,2.99355,14.27296,52.59607,74.48096,3.58093,0.258522,22.675,19.599,186.6,1.5,4.9,London N. Kensington,KC1,51.52105,-0.213492,Urban Background,28.01579761100543,37.62113983413043
2020-01-24 22:00:00,6.78538,4.46453,45.04654,51.89205,3.49954,0.191712,21.9,19.08,196.7,1.7,4.8,London N. Kensington,KC1,51.52105,-0.213492,Urban Background,26.037947069293477,26.211177548043477
2020-01-24 23:00:00,13.42108,1.65729,36.23477,38.7759,3.09262,0.151047,20.075,18.043,204.0,1.4,4.7,London N. Kensington,KC1,51.52105,-0.213492,Urban Background,24.79913894945652,19.58606851695652
2020-01-25 00:00:00,15.30037,1.44366,34.71905,36.93263,0.86805,0.181944,19.65,17.547,229.2,1.9,5.4,London N. Kensington,KC1,51.52105,-0.213492,Urban Background,24.94322941290761,18.65500872978261
2020-01-25 01:00:00,30.66726,0.67672,21.1775,22.21511,0.75954,0.127748,16.15,14.198,237.5,1.8,5.3,London N. Kensington,KC1,51.52105,-0.213492,Urban Background,25.54180994592391,11.221059042173913
2020-01-25 02:00:00,34.32604,0.57521,18.0703,18.95227,0.65103,0.113231,13.675,12.099,215.1,1.6,3.5,London N. Kensington,KC1,51.52105,-0.213492,Urban Background,25.743414400543475,9.572965808043477
2020-01-25 03:00:00,45.30239,0.57521,14.6339,15.51587,0.56966,0.095811,11.5,9.953,216.3,1.7,2.4,London N. Kensington,KC1,51.52105,-0.213492,Urban Background,29.32089830067935,7.837210286304347
2020-01-25 04:00:00,51.28949,0.54137,11.92625,12.75634,0.89518,0.081294,12.1,9.458,211.1,1.5,2.0,London N. Kensington,KC1,51.52105,-0.213492,Urban Background,30.851371334646736,6.443343646521739
2020-01-25 05:00:00,39.06583,0.60904,17.70602,18.63987,0.81379,0.098714,14.875,11.958,209.0,1.5,1.9,London N. Kensington,KC1,51.52105,-0.213492,Urban Background,27.8537680017663,9.415166147391304
2020-01-25 06:00:00,37.36948,0.67672,19.99732,21.03494,0.73242,0.104521,16.75,12.83,200.2,1.4,1.7,London N. Kensington,KC1,51.52105,-0.213492,Urban Background,28.189984134239133,10.62493986173913
2020-01-25 07:00:00,19.80732,1.65795,31.66565,34.20781,0.89518,0.150975,21.9,19.08,194.3,1.6,1.5,London N. Kensington,KC1,51.52105,-0.213492,Urban Background,25.58257600597826,17.27867744347826
2020-01-25 08:00:00,16.76388,3.34974,35.94441,41.08061,0.81379,0.174202,27.4,22.948,191.3,1.6,1.7,London N. Kensington,KC1,51.52105,-0.213492,Urban Background,26.270599713586954,20.750207681086955
2020-01-25 09:00:00,17.06324,5.54906,33.7697,42.27814,1.30207,0.197429,31.85,25.92,180.4,1.0,2.5,London N. Kensington,KC1,51.52105,-0.213492,Urban Background,25.317043732065216,21.355116089565215
2020-01-25 10:00:00,32.18066,3.62042,25.27223,30.82347,0.97655,0.162588,24.0,18.939,174.7,1.1,4.9,London N. Kensington,KC1,51.52105,-0.213492,Urban Background,28.34267386277174,15.569238421521739
2020-01-25 11:00:00,31.33249,3.99262,27.14868,33.27061,0.97655,0.180009,31.3,22.288,185.7,1.9,7.5,London N. Kensington,KC1,51.52105,-0.213492,Urban Background,28.87991778410326,16.80531853347826
2020-01-25 12:00:00,33.77722,3.34974,24.95835,30.09454,1.38345,0.180009,33.85,22.948,212.8,2.4,8.7,London N. Kensington,KC1,51.52105,-0.213492,Urban Background,28.956965170380435,15.201053244130433
2020-01-25 13:00:00,33.72733,2.8422,24.69522,29.0532,1.38345,0.185814,30.375,21.439,212.3,2.0,8.1,London N. Kensington,KC1,51.52105,-0.213492,Urban Background,28.799906041168477,14.675054263043476
2020-01-25 14:00:00,29.9355,4.50015,29.70274,36.60287,1.22069,0.209041,33.825,22.076,189.6,2.0,7.3,London N. Kensington,KC1,51.52105,-0.213492,Urban Background,29.49376522744565,18.48847843369565
2020-01-25 15:00:00,31.53206,3.3159,29.64416,34.72847,1.30207,0.211945,37.3,23.326,163.5,2.2,6.5,London N. Kensington,KC1,51.52105,-0.213492,Urban Background,30.237010785054345,17.541687541304345
2020-01-25 16:00:00,28.13937,2.50384,33.12817,36.96734,1.46483,0.209041,35.65,22.712,156.7,2.6,5.7,London N. Kensington,KC1,51.52105,-0.213492,Urban Background,30.354540528668476,18.672550818043476
2020-01-25 17:00:00,29.18711,2.30083,32.03365,35.56154,1.87173,0.203234,36.475,23.066,155.1,2.4,5.5,London N. Kensington,KC1,51.52105,-0.213492,Urban Background,30.308860602853265,17.962468003478264
2020-01-25 18:00:00,25.09593,3.82344,35.00982,40.87234,2.19724,0.226461,37.725,24.953,163.5,2.6,5.8,London N. Kensington,KC1,51.52105,-0.213492,Urban Background,29.831763130842386,20.645018795217386
2020-01-25 19:00:00,21.90281,3.45124,36.93424,42.22607,2.68552,0.246785,36.675,26.274,169.3,3.0,5.8,London N. Kensington,KC1,51.52105,-0.213492,Urban Background,29.258134756929348,21.32879117130435
2020-01-25 20:00:00,27.74023,2.03014,32.08423,35.19707,2.84828,0.240979,26.7,19.835,168.8,3.2,5.6,London N. Kensington,KC1,51.52105,-0.213492,Urban Background,29.634028650679348,17.778366996304346
2020-01-25 21:00:00,22.40173,2.50384,36.09597,39.93514,2.92966,0.270012,27.6,20.802,172.2,3.3,5.7,London N. Kensington,KC1,51.52105,-0.213492,Urban Background,29.076225753124998,20.171612404999998
2020-01-25 22:00:00,17.16302,3.21439,38.75527,43.68394,2.7669,0.304853,35.45,24.929,187.7,3.2,5.7,London N. Kensington,KC1,51.52105,-0.213492,Urban Background,27.883598248097826,22.065168934347827
2020-01-25 23:00:00,8.38194,5.6844,47.04745,55.76341,2.7669,0.354209,39.45,27.359,190.0,3.1,5.7,London N. Kensington,KC1,51.52105,-0.213492,Urban Background,27.821458934510865,28.166643903260866
2020-01-26 00:00:00,5.65448,6.95039,46.35878,57.01589,1.41049,0.282458,41.05,29.222,186.1,2.4,4.5,London N. Kensington,KC1,51.52105,-0.213492,Urban Background,26.15334462282609,28.79929995282609
2020-01-26 01:00:00,15.9656,1.76016,31.39954,34.09842,1.30198,0.228288,44.45,30.967,190.7,2.7,5.4,London N. Kensington,KC1,51.52105,-0.213492,Urban Background,23.58852894347826,17.223424613478258
2020-01-26 02:00:00,22.70109,1.08318,23.70463,25.36547,1.46473,0.200237,41.375,28.491,188.1,2.7,6.1,London N. Kensington,KC1,51.52105,-0.213492,Urban Background,22.962161118342394,12.812337650217392
2020-01-26 03:00:00,42.10927,0.64314,15.4207,16.40683,0.97649,0.124785,25.725,17.052,186.1,2.9,6.7,London N. Kensington,KC1,51.52105,-0.213492,Urban Background,28.17264817241848,8.287241593043477
2020-01-26 04:00:00,47.64734,0.44004,13.02368,13.6984,0.65099,0.087059,23.025,14.127,195.4,3.2,7.2,London N. Kensington,KC1,51.52105,-0.213492,Urban Background,29.642664536141304,6.919184997391304
2020-01-26 05:00:00,50.84046,0.47389,11.35714,12.08376,1.13924,0.081255,22.9,14.552,204.0,3.5,7.4,London N. Kensington,KC1,51.52105,-0.213492,Urban Background,30.346550340489127,6.10361797673913
2020-01-26 06:00:00,49.44347,0.67699,14.32709,15.36512,0.73237,0.089961,22.65,14.387,210.3,3.3,6.4,London N. Kensington,KC1,51.52105,-0.213492,Urban Background,31.170467439266304,7.761066497391304
2020-01-26 07:00:00,43.95529,0.94778,19.22457,20.67781,0.97649,0.092864,22.125,14.009,212.6,3.7,6.9,London N. Kensington,KC1,51.52105,-0.213492,Urban Background,30.98760504279891,10.444553087173913
2020-01-26 08:00:00,41.16131,1.38782,21.98747,24.11543,0.97649,0.098667,21.65,13.726,215.3,4.3,7.0,London N. Kensington,KC1,51.52105,-0.213492,Urban Background,31.0307089142663,12.180928882391303
2020-01-26 09:00:00,34.42583,2.13251,25.22079,28.49058,1.54611,0.127687,28.575,17.028,207.1,4.5,6.7,London N. Kensington,KC1,51.52105,-0.213492,Urban Background,29.40349367459239,14.390869335217392
2020-01-26 10:00:00,38.86626,2.74179,20.11975,24.32377,1.54611,0.133491,26.65,16.722,206.6,4.4,7.5,London N. Kensington,KC1,51.52105,-0.213492,Urban Background,28.976359660597822,12.286177034347824
2020-01-26 11:00:00,44.95314,2.67409,16.5255,20.62572,1.95298,0.118981,22.7,14.953,214.0,5.1,8.2,London N. Kensington,KC1,51.52105,-0.213492,Urban Background,30.10730308125,10.418256455
2020-01-26 12:00:00,49.04433,2.3356,15.69031,19.27151,2.1971,0.104471,26.075,14.34,211.3,5.3,7.7,London N. Kensington,KC1,51.52105,-0.213492,Urban Background,31.66583300910326,9.73423421847826
2020-01-26 13:00:00,52.78627,1.35397,14.9037,16.97976,1.8716,0.081255,23.225,12.193,210.9,5.3,8.0,London N. Kensington,KC1,51.52105,-0.213492,Urban Background,33.0798422892663,8.576638232391304
2020-01-26 14:00:00,49.94239,1.38782,17.2998,19.42776,2.60397,0.095765,21.475,12.264,218.9,4.9,8.6,London N. Kensington,KC1,51.52105,-0.213492,Urban Background,32.91351757241848,9.813146003043478
2020-01-26 15:00:00,48.94454,1.25242,18.80954,20.72989,2.44122,0.116079,21.275,12.359,222.5,5.1,8.7,London N. Kensington,KC1,51.52105,-0.213492,Urban Background,33.19307860896739,10.47086150521739
2020-01-26 16:00:00,53.68433,0.91393,17.87017,19.27151,2.03435,0.101569,13.45,8.019,210.5,4.3,8.7,London N. Kensington,KC1,51.52105,-0.213492,Urban Background,35.01294925040761,9.734217044782609
2020-01-26 17:00:00,52.88605,1.15088,20.31946,22.08411,2.60397,0.098667,8.7,5.519,213.2,4.3,8.6,London N. Kensington,KC1,51.52105,-0.213492,Urban Background,35.86368951508152,11.15489249695652
2020-01-26 18:00:00,58.27444,0.84623,15.94265,17.24019,3.33634,0.101569,7.125,4.788,225.4,4.7,8.8,London N. Kensington,KC1,51.52105,-0.213492,Urban Background,36.261242259239125,8.708176281739131
2020-01-26 19:00:00,53.78412,0.74468,19.43181,20.57364,2.35985,0.118981,9.75,6.321,234.1,3.6,8.7,London N. Kensington,KC1,51.52105,-0.213492,Urban Background,35.85005179076087,10.39193086326087
2020-01-26 20:00:00,50.34153,0.67699,20.78565,21.82368,2.1971,0.127687,11.175,7.311,227.1,3.1,8.5,London N. Kensington,KC1,51.52105,-0.213492,Urban Background,34.86745942540761,11.02334131478261
2020-01-26 21:00:00,50.79057,0.60929,20.16026,21.09449,2.60397,0.124785,11.775,7.476,224.1,2.2,8.3,London N. Kensington,KC1,51.52105,-0.213492,Urban Background,34.7689329232337,10.655017737608695
2020-01-26 22:00:00,47.8968,0.54159,20.57658,21.407,2.44122,0.116079,12.15,7.689,226.8,1.8,7.7,London N. Kensington,KC1,51.52105,-0.213492,Urban Background,33.57845423478261,10.81287093978261
2020-01-26 23:00:00,47.34798,0.74468,21.30687,22.4487,1.8716,0.116079,11.3,6.958,231.2,2.3,7.9,London N. Kensington,KC1,51.52105,-0.213492,Urban Background,33.681666882880435,11.339039974130435
2020-01-27 00:00:00,53.48476,0.58696,15.70371,16.60369,0.86793,0.123758,10.125,6.132,220.1,3.1,5.7,London N. Kensington,KC1,51.52105,-0.213492,Urban Background,33.8220471125,8.386680994999999
2020-01-27 01:00:00,61.40104,0.49666,9.93709,10.69862,0.75944,0.092819,10.3,6.061,225.8,3.8,5.8,London N. Kensington,KC1,51.52105,-0.213492,Urban Background,34.74125149347826,5.40397373847826
2020-01-27 02:00:00,66.25724,0.44022,8.65156,9.32655,0.48821,0.084117,7.1,4.127,226.3,3.7,5.6,London N. Kensington,KC1,51.52105,-0.213492,Urban Background,36.44262342445652,4.710928576956521
2020-01-27 03:00:00,71.94499,0.47408,6.93232,7.65924,1.13916,0.075416,5.525,2.783,226.1,3.6,5.6,London N. Kensington,KC1,51.52105,-0.213492,Urban Background,38.327446834918476,3.868750073043478
2020-01-27 04:00:00,72.19445,0.30477,6.6188,7.0861,1.3019,0.072515,6.35,3.137,226.2,3.6,5.7,London N. Kensington,KC1,51.52105,-0.213492,Urban Background,38.28983938790761,3.579257799782609
2020-01-27 05:00:00,65.90799,0.47408,11.20482,11.93173,1.13916,0.089918,7.75,3.962,223.3,4.2,6.9,London N. Kensington,KC1,51.52105,-0.213492,Urban Background,37.56323842459239,6.026826975217391
2020-01-27 06:00:00,63.11401,0.64339,15.73875,16.72527,1.46464,0.084117,8.8,4.505,227.1,4.3,7.4,London N. Kensington,KC1,51.52105,-0.213492,Urban Background,38.500904949320656,8.448085038695652
2020-01-27 07:00:00,44.75357,1.59155,34.44903,36.88938,2.03422,0.116024,7.825,4.316,225.1,4.4,7.7,London N. Kensington,KC1,51.52105,-0.213492,Urban Background,39.06402958790761,18.63316008478261
2020-01-27 08:00:00,44.30454,2.94607,39.14561,43.66285,1.13916,0.133427,4.85,2.193,221.9,4.5,7.8,London N. Kensington,KC1,51.52105,-0.213492,Urban Background,41.218954401358694,22.054519222608693
2020-01-27 09:00:00,48.44562,6.36621,36.97558,46.73697,1.546,0.133427,6.625,2.524,220.6,4.8,8.0,London N. Kensington,KC1,51.52105,-0.213492,Urban Background,42.12739491603261,23.60731662978261
2020-01-27 10:00:00,51.83831,4.97784,29.04839,36.68096,1.79011,0.110223,7.475,3.255,222.5,4.5,7.9,London N. Kensington,KC1,51.52105,-0.213492,Urban Background,39.76557631807065,18.52793146369565
2020-01-27 11:00:00,62.31573,2.77675,19.44953,23.70716,2.03422,0.087018,7.375,3.113,214.3,4.4,7.9,London N. Kensington,KC1,51.52105,-0.213492,Urban Background,39.98883478247283,11.974719604347825
2020-01-27 12:00:00,61.56735,2.3704,19.81208,23.44664,2.52243,0.121824,8.75,3.632,222.6,4.4,8.2,London N. Kensington,KC1,51.52105,-0.213492,Urban Background,39.80969924633152,11.843128686956522
2020-01-27 13:00:00,53.38498,2.13336,28.82474,32.09584,3.25475,0.124725,10.15,4.67,212.9,4.2,7.7,London N. Kensington,KC1,51.52105,-0.213492,Urban Background,40.40129370516304,16.21191414391304
2020-01-27 14:00:00,58.97294,4.0974,33.26407,39.54666,4.1498,0.162433,6.675,3.538,193.3,3.0,6.4,London N. Kensington,KC1,51.52105,-0.213492,Urban Background,45.348559778532604,19.975407309782607
2020-01-27 15:00:00,49.84261,3.31856,38.93919,44.02758,3.58022,0.139228,3.675,1.887,201.4,2.6,6.0,London N. Kensington,KC1,51.52105,-0.213492,Urban Background,43.79546187377717,22.238748190652174
2020-01-27 16:00:00,33.87701,3.92809,56.03245,62.05544,4.1498,0.185638,3.675,1.745,184.4,2.3,6.1,London N. Kensington,KC1,51.52105,-0.213492,Urban Background,44.70106788682065,31.34478343869565
2020-01-27 17:00:00,33.47787,3.08152,55.24636,59.97129,4.23117,0.266854,4.0,2.5,184.4,2.6,5.9,London N. Kensington,KC1,51.52105,-0.213492,Urban Background,44.11079828600543,30.29205407913043
2020-01-27 18:00:00,17.9613,6.29849,69.43578,79.09333,5.2076,0.249451,5.45,3.679,203.5,2.2,5.3,London N. Kensington,KC1,51.52105,-0.213492,Urban Background,43.767008048641294,39.9507967723913
2020-01-27 19:00:00,42.40863,1.62542,42.57738,45.06965,5.12623,0.200141,5.975,3.939,221.4,2.9,5.4,London N. Kensington,KC1,51.52105,-0.213492,Urban Background,42.03463233546195,22.765092666086954
